"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","Tenure_Group","Calculated total","Variance","Churn_Value","Churn_Numeric","predict_prob","predict_churn"
"2176-LVPNX","Female",1,"No","No",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",89.85,6293.45,"No","4+ Years",6379.35,0.0136491113777022,"0",0,0.0605469680994712,0
"7627-JKIAZ","Female",0,"Yes","No",37,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",78.95,2839.65,"Yes","2-4 Years",2921.15,0.0287007201591745,"1",1,0.226341174697084,0
"3312-UUMZW","Male",0,"Yes","No",32,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",98.85,3145.9,"No","2-4 Years",3163.2,0.00549922120855708,"0",0,0.425827448668618,0
"1271-UODNO","Male",0,"No","No",39,"Yes","Yes","DSL","No","No","No","Yes","No","No","Two year","Yes","Credit card (automatic)",53.85,2200.7,"No","2-4 Years",2100.15,0.0456900077248147,"0",0,0.10291105135392,0
"8461-EFQYM","Female",0,"No","No",38,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Electronic check",24.25,914.4,"No","2-4 Years",921.5,0.00776465441819775,"0",0,0.043752658546113,0
"6900-RBKER","Male",0,"No","No",52,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Two year","Yes","Credit card (automatic)",89.45,4577.75,"No","4+ Years",4651.4,0.0160886898585551,"0",0,0.153269769129688,0
"6891-JPYFF","Female",0,"Yes","Yes",48,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",105.25,4997.5,"No","2-4 Years",5052,0.0109054527263632,"0",0,0.275084112236141,0
"1459-QNFQT","Male",0,"Yes","Yes",70,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",59.5,4144.8,"No","4+ Years",4165,0.00487357652962744,"0",0,0.0244651246759224,0
"1047-NNCBF","Male",0,"No","No",20,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",70.55,1493.55,"No","1-2 Years",1411,0.0552709986274313,"0",0,0.361286468468745,0
"3696-XRIEN","Female",0,"No","No",50,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",82.5,4179.1,"No","4+ Years",4125,0.0129453710128976,"0",0,0.138496260839221,0
"4081-DYXAV","Female",0,"No","No",19,"No","No phone service","DSL","No","No","No","No","Yes","Yes","One year","Yes","Credit card (automatic)",44.85,893.55,"Yes","1-2 Years",852.15,0.0463320463320463,"1",1,0.204142950795748,0
"0074-HDKDG","Male",0,"Yes","Yes",25,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","One year","Yes","Bank transfer (automatic)",61.6,1611,"No","2-4 Years",1540,0.0440720049658597,"0",0,0.242397261486094,0
"8791-GFXLZ","Male",0,"No","No",12,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",49.05,593.05,"No","0-1 Year",588.6,0.00750358317173939,"0",0,0.302156865642828,0
"8111-SLLHI","Male",1,"Yes","No",39,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.65,4284.8,"Yes","2-4 Years",4120.35,0.038379854368932,"1",1,0.386889571637844,0
"0927-LCSMG","Male",0,"No","No",7,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Mailed check",74.65,544.55,"Yes","0-1 Year",522.55,0.0404003305481588,"1",1,0.569729303338204,1
"9330-DHBFL","Female",0,"Yes","Yes",23,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","One year","Yes","Mailed check",66.25,1533.8,"No","1-2 Years",1523.75,0.00655235363150343,"0",0,0.29391480761948,0
"0098-BOWSO","Male",0,"No","No",27,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.4,529.8,"No","2-4 Years",523.8,0.0113250283125708,"0",0,0.0666955668000665,0
"3452-ABWRL","Male",1,"No","No",47,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",86.05,3865.6,"No","2-4 Years",4044.35,0.0462412044701987,"0",0,0.175685074814877,0
"5859-HZYLF","Male",0,"Yes","Yes",26,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",19.15,515.75,"No","2-4 Years",497.9,0.0346097915656811,"0",0,0.0696695919973318,0
"8257-RZAHR","Female",0,"Yes","No",14,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",64.7,941,"Yes","1-2 Years",905.8,0.0374070138150903,"1",1,0.393636203900372,0
"5293-WXJAK","Female",1,"Yes","No",11,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",104.05,1133.65,"Yes","0-1 Year",1144.55,0.00961496052573534,"1",1,0.736567272145148,1
"3156-QLHBO","Male",0,"No","Yes",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.25,48.35,"No","0-1 Year",38.5,0.203722854188211,"0",0,0.219703166241516,0
"2208-NQBCT","Female",0,"Yes","Yes",26,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",81.95,2070.05,"No","2-4 Years",2130.7,0.0292988092075071,"0",0,0.371718709918913,0
"1779-PWPMG","Female",1,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",114.65,8333.95,"No","4+ Years",8254.8,0.00949729720000715,"0",0,0.121245757110023,0
"6621-NRZAK","Female",0,"Yes","Yes",63,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20,1209.25,"No","4+ Years",1260,0.0419681620839363,"0",0,0.00994710721240861,0
"0831-JNISG","Male",0,"Yes","Yes",71,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.8,1396.25,"No","4+ Years",1405.8,0.00683974932855861,"0",0,0.00638485182386918,0
"0774-IFUVM","Male",0,"Yes","Yes",11,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",65.15,723.35,"No","0-1 Year",716.65,0.00926245939033653,"0",0,0.437305141688539,0
"3082-WQRVY","Male",1,"Yes","No",14,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.65,228.65,"No","1-2 Years",275.1,0.203148917559589,"0",0,0.128445281620843,0
"9553-DLCLU","Female",0,"No","Yes",13,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",88.95,1161.75,"No","1-2 Years",1156.35,0.00464816010329233,"0",0,0.603753206624848,1
"1641-BYBTK","Male",0,"No","Yes",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.2,98.35,"No","0-1 Year",121.2,0.232333502796136,"0",0,0.189032182960495,0
"2460-NGXBJ","Male",1,"Yes","Yes",11,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",75.2,775.3,"No","0-1 Year",827.2,0.0669418289694313,"0",0,0.519656763151658,1
"2446-ZKVAF","Male",0,"Yes","No",18,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)",56.8,1074.65,"No","1-2 Years",1022.4,0.0486204810868656,"0",0,0.286540548738524,0
"0841-NULXI","Male",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",35.55,35.55,"Yes","0-1 Year",35.55,0,"1",1,0.337183098378071,0
"3522-CDKHF","Female",0,"Yes","No",32,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",75.5,2324.7,"No","2-4 Years",2416,0.0392738848023402,"0",0,0.255895911226185,0
"1430-SFQSA","Male",0,"No","No",29,"No","No phone service","DSL","Yes","No","No","Yes","No","No","One year","No","Mailed check",35.6,1072.6,"No","2-4 Years",1032.4,0.0374790229349243,"0",0,0.0983675611460786,0
"0411-EZJZE","Female",0,"No","No",3,"Yes","Yes","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",60.25,170.5,"No","0-1 Year",180.75,0.0601173020527859,"0",0,0.506745443877095,1
"7851-WZEKY","Female",0,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.15,196.9,"Yes","0-1 Year",190.3,0.0335195530726257,"1",1,0.773938661022514,1
"8844-TONUD","Male",0,"Yes","Yes",13,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Mailed check",96.65,1162.85,"Yes","1-2 Years",1256.45,0.0804918949133595,"1",1,0.66252280000181,1
"8807-ARQET","Female",0,"No","No",41,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",40.35,1677.85,"No","2-4 Years",1654.35,0.0140060196084273,"0",0,0.0618206477993618,0
"8992-CEUEN","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",18.85,18.85,"No","0-1 Year",18.85,0,"0",0,0.2269670489722,0
"4320-QMLLA","Male",0,"No","No",7,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","Mailed check",54.85,370.4,"No","0-1 Year",383.95,0.0365820734341253,"0",0,0.408317022952813,0
"8777-PVYGU","Female",0,"Yes","No",52,"Yes","No","DSL","Yes","No","Yes","No","Yes","No","One year","Yes","Mailed check",64.3,3410.6,"No","4+ Years",3343.6,0.0196446373072187,"0",0,0.0733087769780212,0
"8292-ITGYJ","Female",0,"Yes","Yes",45,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",24.65,1138.8,"No","2-4 Years",1109.25,0.0259483667017913,"0",0,0.030572158514532,0
"6870-ZWMNX","Male",0,"Yes","No",70,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",76.1,5264.25,"No","4+ Years",5327,0.0119200265944816,"0",0,0.0415116049567627,0
"0621-CXBKL","Female",0,"No","No",53,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",18.7,1005.7,"No","4+ Years",991.1,0.0145172516655067,"0",0,0.0164182034894854,0
"5268-DSMNQ","Female",1,"Yes","No",62,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",97.95,5936.55,"No","4+ Years",6072.9,0.0229678853879779,"0",0,0.121331979065648,0
"5334-JLAXU","Female",0,"Yes","No",60,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",94.1,5475.9,"No","4+ Years",5646,0.0310633868405194,"0",0,0.119570840171245,0
"4086-YQSNZ","Female",1,"Yes","No",3,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",80.4,224.05,"Yes","0-1 Year",241.2,0.076545413970096,"1",1,0.666006254410114,1
"6242-MBHPK","Female",1,"Yes","No",23,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.1,2326.05,"No","1-2 Years",2187.3,0.0596504804281939,"0",0,0.518264119472828,1
"5868-CZJDR","Male",0,"No","Yes",1,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",31.35,31.35,"Yes","0-1 Year",31.35,0,"1",1,0.30701610787082,0
"9359-UGBTK","Female",0,"No","No",67,"Yes","No","DSL","Yes","No","Yes","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",72.35,4991.5,"No","4+ Years",4847.45,0.0288590604026846,"0",0,0.0432034025894639,0
"0135-NMXAP","Female",0,"No","No",12,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",89.75,1052.4,"Yes","0-1 Year",1077,0.0233751425313568,"1",1,0.623047566088947,1
"4782-OSFXZ","Female",1,"Yes","No",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",82.7,5831.2,"No","4+ Years",5871.7,0.00694539717382357,"0",0,0.0484663590319995,0
"6479-OAUSD","Male",0,"No","No",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.9,510.8,"No","2-4 Years",497.5,0.0260375880971027,"0",0,0.0750180192456075,0
"7129-ACFOG","Female",0,"No","No",5,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",53.8,283.95,"No","0-1 Year",269,0.0526501144567705,"0",0,0.426683616200785,0
"4189-NAKJS","Male",0,"No","No",26,"Yes","Yes","DSL","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",51.55,1295.4,"No","2-4 Years",1340.3,0.0346611085379032,"0",0,0.178667661388313,0
"5562-BETPV","Male",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.65,19.65,"No","0-1 Year",19.65,0,"0",0,0.231619953036284,0
"1282-IHQAC","Male",1,"No","No",70,"No","No phone service","DSL","No","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",44.05,3011.65,"No","4+ Years",3083.5,0.0238573539421911,"0",0,0.0148581017075609,0
"9127-FHJBZ","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",114,8093.15,"No","4+ Years",8208,0.0141910133878651,"0",0,0.11898480576656,0
"6270-OMFIW","Male",0,"Yes","No",60,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",94.4,5610.25,"Yes","4+ Years",5664,0.00958067822289559,"1",1,0.120614206835152,0
"1641-RQDAY","Female",1,"Yes","Yes",32,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.4,3217.65,"No","2-4 Years",3212.8,0.00150731123646136,"0",0,0.438345156897082,0
"0107-WESLM","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.85,19.85,"Yes","0-1 Year",19.85,0,"1",1,0.232793535257187,0
"6994-ORCWG","Female",0,"No","No",14,"Yes","Yes","DSL","No","Yes","No","No","No","No","One year","Yes","Mailed check",54.25,773.2,"No","1-2 Years",759.5,0.0177185721676152,"0",0,0.315184346881139,0
"1346-UFHAX","Female",0,"No","No",13,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",80,1029.35,"No","1-2 Years",1040,0.0103463350658183,"0",0,0.531597465946963,1
"3992-YWPKO","Female",0,"No","No",6,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",109.9,669.45,"Yes","0-1 Year",659.4,0.0150123235491821,"1",1,0.816972515962398,1
"2933-XEUJM","Female",0,"No","No",46,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Two year","No","Mailed check",79.2,3593.8,"No","2-4 Years",3643.2,0.0137458957092771,"0",0,0.152352606563861,0
"0125-LZQXK","Male",0,"No","No",15,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",101.35,1553.95,"Yes","1-2 Years",1520.25,0.0216866694552592,"1",1,0.672421280430899,1
"5461-QKNTN","Male",1,"Yes","No",43,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",94.3,3953.15,"No","2-4 Years",4054.9,0.0257389676587026,"0",0,0.258429452088131,0
"4835-YSJMR","Male",0,"No","No",39,"Yes","No","DSL","No","No","No","Yes","No","No","Two year","Yes","Bank transfer (automatic)",49.8,1971.15,"No","2-4 Years",1942.2,0.0146868579255766,"0",0,0.0912400596323627,0
"8399-YNDCH","Male",1,"No","No",21,"Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",60.05,1236.15,"Yes","1-2 Years",1261.05,0.0201431865064918,"1",1,0.27479782817189,0
"3164-YAXFY","Male",0,"No","No",57,"No","No phone service","DSL","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",53.75,3196,"No","4+ Years",3063.75,0.0413798498122653,"0",0,0.0407226055217665,0
"0887-WBJVH","Female",0,"Yes","No",53,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","One year","Yes","Electronic check",93.45,4872.2,"No","4+ Years",4952.85,0.0165530971634991,"0",0,0.163477698291152,0
"4660-IRIBM","Male",0,"Yes","Yes",18,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","No","Month-to-month","Yes","Mailed check",87.9,1500.5,"No","1-2 Years",1582.2,0.0544485171609464,"0",0,0.527807089607533,1
"5673-FSSMF","Female",0,"No","No",1,"Yes","Yes","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",60.15,60.15,"Yes","0-1 Year",60.15,0,"1",1,0.533395895290028,1
"7670-ZBPOQ","Female",0,"Yes","No",58,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",61.05,3478.75,"No","4+ Years",3540.9,0.0178656126482212,"0",0,0.0486061229876928,0
"8089-UZWLX","Female",1,"No","No",71,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)",104.05,7413.55,"No","4+ Years",7387.55,0.00350709174417115,"0",0,0.0932556125572211,0
"0080-OROZO","Female",0,"No","No",35,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",99.25,3532,"No","2-4 Years",3473.75,0.0164920724801812,"0",0,0.389154752453617,0
"3916-NRPAP","Male",0,"No","No",3,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Credit card (automatic)",85.7,256.75,"No","0-1 Year",257.1,0.00136319376825715,"0",0,0.703623906549063,1
